ctuid,name,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous
4620181.00,4620181.00,17.0,0.4,0.4,7.6,0.0,3.2,3.8,0.7,0.3,0.0,0.0,81.8,1.2
4620182.00,4620182.00,9.5,0.0,0.0,1.9,0.0,3.5,1.7,1.4,0.5,0.0,0.0,89.6,0.9
4620183.00,4620183.00,10.9,0.5,0.7,4.3,0.0,0.7,4.0,0.0,0.0,0.0,0.0,88.1,1.0
4620184.00,4620184.00,14.2,0.9,1.4,4.8,0.5,2.1,2.6,0.9,0.0,0.0,0.0,84.9,0.7
4620185.00,4620185.00,19.6,0.3,1.0,6.9,0.0,4.0,4.6,0.5,0.6,0.0,0.8,79.0,1.3
4620186.00,4620186.00,27.4,0.5,0.7,9.0,0.0,6.2,9.5,0.6,0.0,0.0,0.0,71.6,1.1
4620187.01,4620187.01,22.6,1.5,1.1,6.1,0.0,5.7,5.5,1.5,0.3,0.0,0.5,76.4,1.0
4620187.03,4620187.03,23.3,1.0,1.2,4.8,0.0,4.8,9.2,1.4,0.0,0.0,0.2,75.4,1.1
4620187.04,4620187.04,19.0,0.8,3.3,3.5,0.0,5.1,3.2,1.6,0.0,0.6,0.3,80.5,0.5
4620188.01,4620188.01,28.7,1.4,1.1,7.4,0.0,6.7,7.4,2.1,0.0,0.0,0.0,70.6,0.7
4620188.02,4620188.02,27.3,0.6,3.8,9.0,1.2,4.4,7.0,1.2,0.0,0.0,0.0,71.7,0.8
4620190.01,4620190.01,34.3,3.3,4.1,8.6,0.0,7.5,7.0,1.6,0.3,0.0,0.0,65.4,0.3
4620190.02,4620190.02,15.0,0.3,3.0,3.1,0.4,2.8,3.4,1.4,0.4,0.5,0.0,83.9,1.3
4620191.00,4620191.00,28.3,1.1,2.7,7.3,0.0,7.0,5.1,3.8,0.3,0.0,0.0,70.2,1.6
4620192.00,4620192.00,26.9,0.9,5.4,5.0,0.0,4.1,6.6,3.9,0.0,0.0,0.0,72.1,0.6
4620193.00,4620193.00,32.6,0.0,0.5,15.2,0.0,8.1,5.6,2.5,0.0,0.0,0.0,66.4,0.7
4620194.01,4620194.01,40.7,0.4,3.9,16.5,0.2,8.4,7.0,2.6,0.2,0.0,0.4,58.6,0.8
4620194.02,4620194.02,35.6,0.7,1.6,18.1,0.0,7.4,4.3,2.4,0.0,0.0,0.0,63.2,1.2
4620195.01,4620195.01,26.8,1.2,1.7,6.5,0.8,8.7,4.8,2.6,0.0,0.0,0.0,72.6,0.6
4620195.02,4620195.02,41.2,2.1,1.3,13.9,0.5,11.4,5.4,4.4,0.6,0.0,0.3,58.4,0.5
4620195.03,4620195.03,34.9,0.9,0.8,6.3,0.3,12.3,8.0,4.2,0.3,0.0,0.5,64.7,0.4
4620196.00,4620196.00,31.7,0.0,1.2,9.8,0.0,9.8,7.1,2.8,0.4,0.0,0.0,67.3,1.0
4620197.00,4620197.00,30.0,0.4,1.9,9.6,0.0,10.2,4.4,2.0,0.0,0.0,0.0,68.4,1.6
4620198.00,4620198.00,30.8,0.0,1.0,9.3,0.2,11.4,5.7,2.2,0.3,0.0,0.0,68.4,0.9
4620199.00,4620199.00,31.0,2.2,3.2,10.3,0.0,6.2,4.7,3.2,0.0,0.0,0.0,68.5,0.4
4620200.00,4620200.00,38.0,0.0,3.8,11.3,0.0,12.6,4.8,3.2,0.0,0.0,0.0,61.1,0.9
4620201.00,4620201.00,33.2,1.6,2.3,12.5,0.0,8.6,5.6,1.1,0.4,0.2,0.0,65.9,0.9
4620202.00,4620202.00,21.9,0.9,2.6,5.1,0.0,5.0,5.4,1.9,0.2,0.5,0.0,76.9,1.2
4620203.00,4620203.00,9.6,0.0,0.6,2.2,0.6,1.8,1.8,1.5,0.0,0.0,0.0,88.2,2.0
4620204.00,4620204.00,10.0,0.0,0.7,1.3,0.0,1.1,3.1,1.6,0.0,0.0,0.0,88.5,1.6
4620205.00,4620205.00,10.9,0.5,0.0,2.5,0.0,1.8,2.3,2.5,0.0,0.0,0.0,89.1,0.0
4620206.00,4620206.00,7.0,0.0,0.6,2.4,0.0,1.2,0.8,1.0,0.0,0.0,0.0,91.8,1.2
4620207.00,4620207.00,18.4,1.2,1.9,4.8,0.0,3.2,4.9,1.9,0.0,0.0,0.0,80.3,1.3
4620208.00,4620208.00,14.1,0.6,0.4,6.5,0.4,0.6,3.2,1.5,0.0,0.0,0.0,84.4,1.5
4620209.00,4620209.00,21.4,1.5,1.5,4.9,0.6,3.4,5.3,2.8,0.3,0.3,0.4,77.1,1.3
4620210.00,4620210.00,22.5,1.3,1.6,6.0,0.6,4.1,3.9,2.9,0.0,0.0,0.0,76.1,1.2
4620211.00,4620211.00,12.8,0.6,1.3,3.4,0.0,1.9,3.2,0.6,0.0,0.0,0.0,86.7,0.4
4620212.00,4620212.00,12.5,1.4,1.0,2.0,0.0,1.6,2.4,2.6,0.0,0.0,0.4,86.5,1.2
4620213.00,4620213.00,14.1,0.0,0.6,2.9,0.0,1.1,3.6,3.2,0.0,0.0,0.4,85.1,0.8
4620214.00,4620214.00,15.4,1.1,1.1,0.9,0.0,2.9,4.5,3.8,0.0,0.0,0.0,83.2,1.3
4620215.00,4620215.00,19.0,0.4,2.0,4.8,0.0,4.1,3.6,2.1,0.0,0.0,0.0,80.1,0.7
4620216.00,4620216.00,16.1,1.3,0.9,1.8,0.4,2.0,4.4,1.8,0.0,0.0,0.0,82.6,1.1
4620217.00,4620217.00,12.9,1.1,0.9,3.2,0.4,1.3,3.4,1.1,0.4,0.0,0.0,86.3,0.6
4620218.00,4620218.00,18.9,1.9,0.5,3.1,0.3,3.7,3.7,4.0,0.5,0.0,0.0,79.4,1.6
4620219.00,4620219.00,19.8,2.2,2.4,2.9,0.4,3.5,3.5,2.4,0.7,0.4,0.4,79.8,0.4
4620220.00,4620220.00,60.1,38.0,1.7,7.5,0.5,4.9,3.6,1.3,0.0,0.0,0.0,39.4,0.4
4620221.00,4620221.00,63.6,41.4,1.5,8.2,0.3,4.1,3.7,1.6,0.2,0.0,0.0,36.0,0.4
4620222.00,4620222.00,63.8,45.3,1.2,7.5,0.5,4.6,1.5,0.5,0.8,0.0,0.0,35.9,0.3
4620223.01,4620223.01,78.6,55.8,0.0,12.2,0.6,4.0,4.2,0.3,0.3,0.0,0.0,21.0,0.4
4620223.02,4620223.02,74.1,52.0,0.0,12.0,0.3,3.2,0.7,1.0,1.5,0.0,0.0,25.7,0.0
4620224.00,4620224.00,70.9,45.8,0.9,9.3,0.8,4.4,3.8,1.1,1.2,0.0,0.0,29.1,0.0
4620225.00,4620225.00,29.2,4.9,0.0,1.8,0.0,7.4,8.8,4.2,0.0,0.0,0.0,69.0,1.8
4620226.00,4620226.00,13.7,0.8,0.7,4.1,0.0,0.5,4.4,1.7,0.0,0.0,0.3,85.6,0.8
4620227.00,4620227.00,7.0,0.0,0.7,1.7,0.0,1.3,1.7,1.0,0.0,0.0,0.0,92.0,1.0
4620228.00,4620228.00,11.5,0.0,1.2,4.7,0.0,1.9,1.6,0.9,0.0,0.0,0.0,87.2,1.2
4620230.00,4620230.00,11.8,0.8,0.0,0.6,0.0,2.8,4.8,1.4,0.0,0.0,0.0,87.3,0.6
4620231.00,4620231.00,11.8,2.1,0.0,3.3,0.0,0.6,1.8,1.2,0.0,0.0,0.0,87.0,0.9
4620232.00,4620232.00,16.5,1.3,1.1,2.1,0.0,4.0,3.4,2.1,0.3,0.4,0.3,82.1,1.5
4620233.00,4620233.00,26.8,2.0,3.3,5.4,0.5,3.1,5.9,5.1,0.0,0.0,0.0,71.2,2.0
4620234.00,4620234.00,30.6,2.1,2.7,4.1,0.0,8.9,7.8,3.0,0.7,0.5,0.0,68.0,1.6
4620235.00,4620235.00,11.1,0.0,0.8,4.0,0.0,1.1,2.1,1.6,0.0,0.0,0.0,88.4,0.5
4620236.00,4620236.00,18.7,1.1,0.9,8.3,0.6,2.0,2.6,2.9,0.0,0.0,0.0,80.5,1.1
4620237.00,4620237.00,17.8,0.3,0.9,4.7,0.0,3.6,4.0,2.7,0.0,0.0,0.3,81.4,1.0
4620238.00,4620238.00,18.2,1.3,1.7,2.6,0.0,4.7,4.7,2.6,0.0,0.0,0.4,81.3,0.4
4620239.00,4620239.00,31.3,1.9,1.9,9.3,0.3,8.0,4.2,3.9,0.2,0.3,0.0,68.3,0.4
4620240.00,4620240.00,37.2,0.0,0.3,12.9,0.0,9.5,7.0,4.0,0.8,0.0,0.0,61.8,1.0
4620241.00,4620241.00,47.9,2.8,2.8,10.5,0.0,10.5,10.5,7.2,1.1,0.0,0.5,51.9,0.0
4620242.00,4620242.00,38.7,0.7,0.7,7.0,0.2,11.3,10.8,5.8,0.2,0.0,0.0,60.8,0.4
4620243.00,4620243.00,43.5,1.4,1.6,9.9,0.0,15.6,9.1,4.1,0.0,0.0,0.0,56.4,0.4
4620244.00,4620244.00,19.1,1.2,0.0,3.9,0.0,5.1,6.8,1.2,0.0,0.0,0.0,78.7,2.0
4620245.00,4620245.00,19.7,1.3,2.0,4.3,0.0,5.6,4.0,1.3,0.0,0.0,0.4,79.4,0.9
4620247.00,4620247.00,11.6,1.2,0.5,2.1,0.0,2.6,1.7,2.8,0.0,0.0,0.0,87.4,0.7
4620249.00,4620249.00,34.4,2.4,3.9,8.9,0.2,9.4,4.5,3.4,0.0,0.0,0.0,64.7,0.8
4620250.00,4620250.00,35.7,1.0,0.9,11.9,0.0,5.1,7.5,8.0,0.0,0.0,0.0,63.8,0.5
4620251.01,4620251.01,54.8,4.3,5.5,9.0,0.0,9.7,12.9,10.5,0.6,0.0,0.0,44.5,0.7
4620251.02,4620251.02,65.1,3.8,4.6,12.8,0.0,14.6,14.8,13.4,0.0,0.0,0.0,34.3,0.6
4620252.00,4620252.00,52.9,1.7,2.0,13.3,0.0,19.1,11.2,4.1,0.3,0.0,0.0,46.0,1.1
4620253.00,4620253.00,60.1,3.0,4.4,14.2,0.0,15.5,11.3,9.5,0.0,0.0,0.0,39.3,0.7
4620254.00,4620254.00,54.9,2.3,3.2,13.7,0.2,13.0,14.4,6.1,1.1,0.0,0.0,44.5,0.6
4620256.00,4620256.00,75.9,3.9,1.4,30.2,0.0,7.7,17.9,12.9,0.0,0.0,0.0,24.1,0.0
4620257.00,4620257.00,76.8,5.7,3.8,26.8,0.2,8.9,13.8,13.4,0.0,0.0,0.0,22.8,0.3
4620258.00,4620258.00,72.9,7.6,3.0,18.0,0.3,18.7,14.2,9.0,0.0,0.0,0.0,26.5,0.6
4620259.00,4620259.00,78.2,4.5,1.6,38.6,0.0,13.7,9.0,9.5,0.0,0.0,0.0,21.6,0.2
4620260.00,4620260.00,69.5,4.0,1.6,29.4,0.9,11.2,14.3,7.0,0.0,0.0,0.0,30.5,0.0
4620261.00,4620261.00,70.5,5.3,2.8,26.1,0.0,6.4,17.0,8.1,0.0,0.0,0.0,28.2,1.2
4620262.00,4620262.00,69.8,7.4,2.8,33.1,0.4,6.9,10.7,6.5,0.0,0.0,0.0,29.8,0.5
4620263.00,4620263.00,59.9,2.9,1.2,25.2,0.0,10.2,10.2,7.6,0.0,0.0,0.0,39.6,0.6
4620264.01,4620264.01,24.9,1.5,1.0,8.1,0.0,6.6,4.4,1.6,0.7,0.0,0.0,73.8,1.4
4620264.02,4620264.02,30.8,4.3,0.8,5.7,0.0,10.6,6.1,2.9,0.0,0.0,0.0,68.5,0.6
4620265.00,4620265.00,25.3,2.0,2.0,6.9,0.0,4.6,6.4,1.4,0.0,0.2,0.0,74.4,0.3
4620266.00,4620266.00,34.0,1.4,1.3,9.6,0.0,8.9,5.4,4.3,0.0,0.0,0.0,64.9,1.0
4620267.00,4620267.00,52.9,17.6,1.5,8.3,1.1,12.3,6.0,4.4,0.4,0.0,0.0,46.7,0.4
4620268.01,4620268.01,51.3,3.8,1.9,7.4,0.8,29.3,3.1,1.6,1.6,0.2,0.0,48.3,0.5
4620268.02,4620268.02,64.2,9.3,3.1,10.6,0.0,29.1,4.5,2.3,3.0,0.2,0.0,35.3,0.5
4620268.03,4620268.03,48.7,0.0,0.0,9.2,0.0,26.3,3.9,3.9,3.9,0.0,0.0,51.3,0.0
4620269.00,4620269.00,51.9,4.9,1.8,23.8,0.0,11.0,7.7,2.0,0.2,0.0,0.0,47.3,0.8
4620270.00,4620270.00,29.6,2.7,2.7,9.3,0.3,6.5,4.0,3.1,0.0,0.0,0.0,69.7,0.7
4620271.00,4620271.00,15.7,0.0,0.7,5.0,0.0,3.0,3.2,1.5,0.3,0.0,0.0,83.0,1.1
4620272.00,4620272.00,37.2,1.2,0.8,14.3,0.0,14.0,4.9,0.8,0.0,0.0,0.3,62.4,0.3
4620273.00,4620273.00,36.9,1.3,0.4,15.2,0.2,8.8,5.0,4.1,0.0,0.4,0.0,62.0,1.0
4620274.00,4620274.00,44.3,1.4,1.3,14.0,0.5,16.4,6.3,3.5,0.0,0.0,0.0,54.6,1.0
4620275.00,4620275.00,34.9,0.7,0.8,15.8,0.0,8.5,6.0,1.8,0.0,0.0,0.0,64.9,0.2
4620276.00,4620276.00,35.2,1.3,0.0,19.2,0.0,8.8,3.5,0.5,0.7,0.0,0.0,64.2,0.7
4620277.00,4620277.00,37.6,0.9,0.9,22.4,0.0,6.6,3.6,1.6,0.0,0.0,0.0,61.9,0.5
4620278.00,4620278.00,26.5,1.2,1.5,7.9,0.0,9.3,4.1,0.9,0.0,0.0,0.0,73.1,0.5
4620279.00,4620279.00,30.3,2.0,2.0,9.3,0.0,8.9,4.4,2.0,0.0,0.0,0.0,69.1,0.7
4620280.00,4620280.00,38.0,0.8,2.3,15.7,0.0,13.9,3.4,1.5,0.2,0.2,0.0,61.3,0.5
4620281.00,4620281.00,17.3,0.6,2.2,4.3,0.6,7.2,1.3,0.0,0.0,0.0,0.0,82.3,0.5
4620282.00,4620282.00,43.4,4.8,0.7,12.9,0.7,18.3,2.9,1.5,0.3,0.0,0.0,56.2,0.5
4620283.01,4620283.01,38.5,7.9,0.4,5.1,0.8,20.0,2.1,1.4,0.0,0.0,0.0,61.6,0.0
4620283.02,4620283.02,37.9,6.2,1.2,6.9,0.7,17.2,2.3,0.5,1.1,0.0,0.0,61.4,0.7
4620284.00,4620284.00,39.9,3.4,0.0,10.4,0.0,14.9,4.2,1.4,4.2,0.0,0.0,59.9,0.3
4620285.00,4620285.00,55.1,8.6,2.7,19.7,1.4,14.4,2.8,4.1,0.3,0.0,0.0,45.0,0.0
4620286.00,4620286.00,62.1,15.8,1.8,15.5,0.6,20.4,1.9,2.2,0.7,0.0,0.3,37.5,0.3
4620287.01,4620287.01,74.5,8.8,2.4,38.3,0.7,17.8,2.8,1.8,0.5,0.0,0.0,25.1,0.3
4620287.02,4620287.02,42.7,2.5,2.2,8.5,0.0,20.4,1.5,4.3,1.3,0.0,0.0,57.4,0.0
4620288.00,4620288.00,27.7,4.0,4.0,2.4,0.0,9.9,0.0,2.8,0.0,0.0,0.0,71.9,0.0
4620290.01,4620290.01,34.9,1.5,2.6,15.4,0.0,5.8,3.3,4.1,0.4,0.0,0.0,64.5,0.6
4620290.02,4620290.02,31.6,0.2,0.0,19.7,0.0,5.1,4.6,1.4,0.0,0.0,0.0,68.2,0.3
4620290.03,4620290.03,46.0,0.0,0.6,24.1,0.0,7.7,5.4,5.8,0.4,0.0,0.0,54.0,0.0
4620290.04,4620290.04,44.4,1.4,0.8,30.6,0.0,3.2,6.0,1.5,0.0,0.0,0.0,55.1,0.4
4620290.05,4620290.05,36.0,0.6,0.4,22.3,0.0,3.7,4.5,3.0,0.0,0.0,0.0,63.4,0.6
4620290.06,4620290.06,41.4,0.0,0.7,26.6,0.0,6.1,5.1,0.7,0.3,0.0,0.0,58.0,0.8
4620290.07,4620290.07,36.7,1.0,1.7,19.2,0.6,5.2,5.4,2.0,1.0,0.0,0.0,63.2,0.0
4620290.08,4620290.08,37.9,0.2,0.7,22.2,0.0,5.3,6.1,2.7,0.0,0.0,0.0,62.0,0.2
4620290.09,4620290.09,40.5,0.4,0.9,25.1,0.0,7.2,3.9,2.2,0.0,0.0,0.0,59.1,0.4
4620291.01,4620291.01,49.6,0.0,1.2,32.9,0.0,4.9,3.3,6.4,0.0,0.0,0.0,49.2,1.2
4620291.03,4620291.03,31.6,0.0,0.3,19.6,0.0,5.6,4.4,1.0,0.0,0.0,0.0,67.9,0.5
4620291.04,4620291.04,27.6,0.2,0.5,16.4,0.0,5.2,3.4,1.3,0.0,0.0,0.0,71.9,0.5
4620300.00,4620300.00,32.0,4.6,8.7,4.3,0.0,3.7,7.1,1.6,0.0,0.7,0.5,67.4,0.9
4620301.00,4620301.00,26.2,4.7,4.0,4.7,1.2,2.9,3.7,2.0,0.0,0.6,0.7,72.9,1.0
4620302.00,4620302.00,19.8,2.5,2.0,4.3,0.0,4.1,4.0,0.7,0.4,0.0,0.4,79.0,1.1
4620303.00,4620303.00,21.9,3.6,2.0,6.0,1.0,0.8,4.8,2.2,0.0,0.0,0.0,77.5,0.6
4620304.00,4620304.00,27.9,3.1,2.3,7.6,0.5,2.9,8.1,1.0,0.5,0.8,0.5,70.4,1.6
4620305.00,4620305.00,24.6,2.6,5.3,3.7,1.2,3.0,5.3,1.4,0.5,0.0,0.0,73.7,1.7
4620306.00,4620306.00,15.3,1.4,0.7,4.6,0.0,1.9,2.9,0.7,0.0,0.0,0.3,82.1,2.4
4620307.00,4620307.00,25.9,4.4,4.4,4.4,2.0,2.2,4.9,1.2,0.0,0.3,0.0,70.6,3.7
4620308.00,4620308.00,20.8,3.6,2.5,6.3,0.0,1.9,3.0,1.3,0.0,0.0,0.0,77.7,1.5
4620309.00,4620309.00,19.2,2.6,2.6,7.8,0.0,1.6,2.6,0.7,0.0,0.0,0.0,78.2,2.6
4620310.00,4620310.00,12.5,0.3,1.2,5.8,1.7,1.1,1.4,0.3,0.0,0.0,0.0,85.9,1.7
4620311.00,4620311.00,15.6,0.8,1.3,4.2,0.8,2.4,4.2,0.8,0.0,0.0,0.0,82.2,1.9
4620312.00,4620312.00,11.3,0.0,1.6,2.7,0.0,1.7,2.1,1.6,0.0,0.0,0.0,85.6,3.0
4620313.00,4620313.00,11.5,2.0,0.0,3.2,0.0,1.5,3.6,0.3,0.0,0.0,0.0,86.7,1.8
4620314.00,4620314.00,14.8,0.0,1.5,4.1,0.0,0.9,4.1,0.4,0.0,0.0,0.0,84.5,0.9
4620316.00,4620316.00,13.8,1.0,1.0,3.9,0.0,1.7,2.2,2.7,0.0,0.0,0.0,85.0,1.0
4620317.03,4620317.03,22.9,1.1,6.5,2.2,0.0,3.3,2.1,2.7,2.0,1.1,0.2,76.7,0.4
4620317.05,4620317.05,45.0,3.1,6.6,6.2,0.3,8.5,11.6,0.4,5.7,1.1,0.0,54.5,0.4
4620317.06,4620317.06,34.2,1.7,8.6,1.6,0.4,5.6,7.8,0.9,5.6,1.7,0.2,65.4,0.4
4620317.07,4620317.07,31.4,1.5,11.5,2.3,0.3,4.6,2.1,1.5,5.5,0.7,0.0,67.9,0.8
4620317.08,4620317.08,47.0,1.4,5.9,9.4,0.5,7.0,15.9,1.4,4.1,0.0,0.0,52.5,0.3
4620320.00,4620320.00,21.8,2.0,1.1,8.2,0.4,3.3,3.5,1.3,0.3,0.0,0.0,76.7,1.5
4620321.00,4620321.00,18.2,2.7,1.5,8.1,0.7,2.0,1.4,0.5,0.0,0.0,0.0,80.4,1.2
4620322.02,4620322.02,31.4,4.1,4.4,10.3,2.2,3.1,3.5,0.5,1.6,0.0,0.0,67.8,1.0
4620322.03,4620322.03,29.2,5.2,2.7,10.0,1.0,3.2,4.4,0.6,1.1,0.0,0.0,69.4,1.4
4620322.04,4620322.04,24.8,4.3,2.9,6.1,1.2,3.0,4.6,1.1,0.0,0.0,0.0,74.3,0.9
4620323.00,4620323.00,28.9,1.6,2.3,13.3,0.0,6.0,4.0,1.1,0.0,0.0,0.0,69.1,1.9
4620324.01,4620324.01,47.3,8.3,2.7,25.1,0.8,2.3,4.2,0.8,1.1,0.2,0.0,51.7,1.1
4620324.02,4620324.02,56.6,11.7,2.5,31.0,0.0,5.3,3.0,0.0,0.7,0.0,0.0,42.7,0.7
4620325.01,4620325.01,60.9,17.8,2.4,25.3,0.7,6.4,4.6,0.5,0.5,0.0,0.0,38.8,0.3
4620325.02,4620325.02,57.0,18.3,3.4,23.3,0.6,4.7,3.8,0.4,1.1,0.2,0.0,41.6,1.3
4620325.03,4620325.03,53.4,15.7,2.7,25.6,1.9,2.8,2.0,0.0,0.3,0.5,0.0,45.5,1.1
4620325.05,4620325.05,56.6,5.9,29.8,6.9,0.3,3.5,2.6,1.1,2.7,2.5,0.2,42.3,0.9
4620325.06,4620325.06,37.6,6.1,8.9,10.0,1.0,3.6,4.1,0.9,0.6,0.2,0.0,61.3,1.0
4620326.01,4620326.01,55.1,23.1,0.7,23.7,1.0,1.2,2.8,0.0,0.0,0.0,0.0,43.8,1.0
4620326.02,4620326.02,49.1,13.3,1.2,22.6,1.7,3.6,4.1,0.6,0.3,0.0,0.0,50.5,0.6
4620326.03,4620326.03,57.9,23.1,6.1,17.3,0.0,3.8,2.5,0.9,1.8,0.0,0.5,41.4,0.7
4620327.00,4620327.00,45.1,6.2,2.6,23.7,1.4,4.1,4.3,0.2,0.9,0.0,0.0,54.6,0.3
4620328.00,4620328.00,55.0,2.4,0.0,21.1,0.0,16.6,9.7,0.0,3.7,0.0,0.0,44.2,0.8
4620329.00,4620329.00,42.2,5.2,2.5,22.9,1.6,3.7,4.4,0.9,0.3,0.0,0.0,56.8,0.9
4620330.00,4620330.00,43.3,2.9,5.4,20.7,5.7,2.1,2.5,1.2,0.5,0.0,0.2,53.0,3.6
4620340.00,4620340.00,18.2,3.5,1.7,4.3,1.2,1.3,1.7,0.8,2.8,0.3,0.0,81.2,0.5
4620350.00,4620350.00,27.5,2.8,7.2,4.4,0.0,2.8,2.0,1.2,3.8,2.0,0.4,71.7,0.8
4620351.00,4620351.00,21.4,1.4,3.8,1.2,0.7,7.4,0.7,1.8,1.6,1.3,0.8,78.5,0.2
4620352.00,4620352.00,25.9,2.2,4.6,4.0,0.6,0.8,3.2,0.6,2.0,5.6,1.0,73.5,0.4
4620353.00,4620353.00,11.5,1.4,5.3,0.0,0.0,0.7,1.2,0.0,0.7,0.0,0.0,88.0,0.5
4620354.00,4620354.00,16.4,0.0,7.9,1.3,1.2,0.3,0.5,1.5,1.8,0.5,0.0,83.4,0.0
4620355.00,4620355.00,15.2,0.0,5.1,2.4,0.7,0.0,1.0,1.3,0.7,0.0,0.0,85.2,0.0
4620356.00,4620356.00,24.8,2.9,11.4,0.0,1.0,3.2,0.0,3.9,1.5,0.0,0.0,74.9,0.0
4620360.00,4620360.00,9.6,0.0,2.7,0.0,0.0,1.6,0.0,2.4,0.0,0.5,0.0,89.3,1.1
4620361.00,4620361.00,31.8,1.6,5.6,5.6,0.0,5.9,0.0,3.0,8.2,0.0,0.0,67.9,0.0
4620362.00,4620362.00,4.5,0.0,0.6,0.9,0.0,0.4,0.4,0.9,0.4,0.0,0.0,95.5,0.0
4620363.00,4620363.00,5.9,0.0,0.8,1.5,0.0,0.3,0.2,0.9,1.3,0.3,0.0,93.3,0.9
4620364.00,4620364.00,8.3,0.5,0.9,2.9,0.0,1.7,0.5,0.3,0.8,0.0,0.0,91.6,0.0
4620365.00,4620365.00,11.3,0.8,0.6,3.1,0.3,1.7,2.1,0.6,0.5,0.0,0.0,88.7,0.0
4620366.00,4620366.00,7.9,0.8,0.8,1.0,0.0,1.9,0.8,0.4,0.0,0.0,0.0,91.0,1.2
4620367.00,4620367.00,16.9,0.2,0.5,4.3,0.4,5.1,2.8,1.5,0.8,0.0,0.6,82.1,1.1
4620370.00,4620370.00,20.1,1.1,4.0,3.3,2.8,1.4,2.4,1.1,2.3,0.6,0.3,79.8,0.1
4620380.00,4620380.00,36.4,3.4,3.6,6.9,9.0,2.3,2.5,0.6,4.9,1.3,0.0,63.6,0.0
4620381.00,4620381.00,47.5,4.3,1.9,15.9,8.5,3.9,2.5,1.5,5.8,1.1,0.0,51.7,0.7
4620382.01,4620382.01,20.8,0.6,0.0,2.7,1.6,2.4,0.0,0.0,12.3,0.0,0.0,79.2,0.0
4620382.02,4620382.02,29.0,2.2,4.8,9.3,4.6,1.6,0.7,0.0,3.3,0.6,0.0,70.6,0.4
4620383.01,4620383.01,15.6,1.3,1.2,2.8,3.2,1.3,1.2,0.4,1.5,1.6,0.0,83.9,0.5
4620383.02,4620383.02,16.7,1.6,1.0,0.9,3.2,2.0,1.6,0.2,4.5,0.9,0.0,83.3,0.0
4620385.00,4620385.00,30.5,1.9,2.5,4.1,8.3,5.4,1.9,1.0,4.4,0.0,0.0,69.5,0.0
4620390.00,4620390.00,17.8,1.3,3.6,5.6,0.0,1.3,2.6,0.0,0.0,2.0,0.0,79.9,2.3
4620391.00,4620391.00,19.6,3.8,1.6,6.6,0.6,1.6,4.1,0.0,0.0,0.0,0.0,79.4,1.3
4620392.00,4620392.00,18.1,0.6,1.0,7.1,0.0,1.3,4.5,0.0,0.0,0.0,0.0,79.7,2.6
4620393.00,4620393.00,30.7,1.8,1.8,14.0,1.8,3.3,4.0,1.7,0.9,0.2,0.0,67.4,1.9
4620394.00,4620394.00,32.4,4.3,1.5,13.8,4.2,2.3,3.0,0.6,1.0,0.0,0.0,65.3,2.4
4620395.01,4620395.01,51.8,2.2,0.0,34.8,1.2,6.7,6.1,0.0,0.0,0.0,0.0,45.5,2.6
4620395.02,4620395.02,46.7,6.2,3.9,25.0,1.8,4.7,1.8,0.9,0.8,0.0,0.2,51.4,1.9
4620395.03,4620395.03,31.1,3.1,6.3,13.5,0.7,2.1,3.5,0.0,0.8,0.2,0.2,67.6,1.4
4620396.00,4620396.00,17.5,0.4,2.6,5.7,1.0,2.2,1.7,1.0,0.9,0.3,0.4,80.3,2.2
4620397.00,4620397.00,15.3,0.9,3.1,4.8,0.6,0.8,2.4,0.8,0.9,0.0,0.0,84.0,0.9
4620400.00,4620400.00,26.6,1.9,6.6,3.4,0.2,6.8,1.4,4.6,0.6,0.0,0.0,72.9,0.5
4620401.00,4620401.00,28.1,1.9,7.5,1.2,1.0,8.2,1.2,2.7,2.0,0.9,0.0,71.9,0.0
4620402.00,4620402.00,51.7,7.7,17.5,4.1,2.2,5.8,4.1,5.0,4.1,0.0,0.0,48.6,0.0
4620403.00,4620403.00,35.5,4.0,6.6,3.2,0.3,9.8,1.6,5.4,2.1,0.6,0.2,64.4,0.3
4620404.00,4620404.00,29.6,1.8,4.9,1.9,1.0,10.6,1.6,1.8,3.0,1.0,0.2,70.4,0.0
4620410.01,4620410.01,61.2,11.8,4.2,10.1,1.0,24.5,2.3,4.0,1.5,0.0,0.0,38.8,0.0
4620410.02,4620410.02,51.9,6.9,2.8,2.9,0.7,31.7,2.3,0.7,1.5,0.4,0.0,47.9,0.2
4620410.03,4620410.03,64.4,5.3,2.4,27.3,6.4,11.0,2.1,8.6,0.0,0.0,0.0,35.3,0.0
4620412.00,4620412.00,57.2,8.6,14.2,7.2,3.2,8.3,3.8,7.3,0.8,0.8,0.0,42.4,0.4
4620413.01,4620413.01,35.9,7.5,10.0,2.5,0.8,7.6,0.8,4.2,1.3,0.0,0.0,64.0,0.0
4620413.02,4620413.02,57.7,11.8,3.1,21.2,4.6,8.6,3.6,1.3,1.6,0.0,0.0,42.1,0.3
4620415.03,4620415.03,53.6,11.9,4.9,7.8,2.9,16.3,3.4,1.3,2.1,0.9,0.0,45.9,0.6
4620415.04,4620415.04,59.7,12.5,3.5,10.5,3.2,18.6,4.3,2.2,1.5,0.0,0.2,40.0,0.4
